ds,y,yhat
2016-12-12 11:00:00,244.0,184.46289
2016-12-12 12:00:00,257.0,193.4961
2016-12-12 13:00:00,226.0,195.5918
2016-12-12 14:00:00,223.0,201.66211
2016-12-12 15:00:00,194.0,203.54102
2016-12-12 16:00:00,167.0,202.81836
2016-12-12 17:00:00,182.0,216.47656
2016-12-12 18:00:00,234.0,224.20898
2016-12-12 19:00:00,221.0,227.82227
2016-12-12 20:00:00,196.0,237.57812
2016-12-12 21:00:00,184.0,233.38672
2016-12-12 22:00:00,170.0,245.8164
2016-12-12 23:00:00,175.0,253.47656
2016-12-13 00:00:00,189.0,180.56055
2016-12-13 01:00:00,183.0,196.01465
2016-12-13 02:00:00,159.0,217.54785
2016-12-13 03:00:00,209.0,228.68066
2016-12-13 04:00:00,162.0,136.85327
2016-12-13 05:00:00,33.0,86.737305
2016-12-13 06:00:00,13.0,44.879395
2016-12-13 07:00:00,9.0,20.672852
2016-12-13 08:00:00,3.0,12.616211
2016-12-13 09:00:00,8.0,10.56543
2016-12-13 10:00:00,6.0,8.075195
2016-12-13 11:00:00,10.0,7.7089844
2016-12-13 12:00:00,13.0,7.0498047
2016-12-13 13:00:00,22.0,8.880859
2016-12-13 14:00:00,15.0,6.0976562
2016-12-13 15:00:00,12.0,0.9707031
2016-12-13 16:00:00,3.0,11.004883
2016-12-13 17:00:00,3.0,12.25
2016-12-13 18:00:00,15.0,13.421875
2016-12-13 19:00:00,10.0,9.90625
2016-12-13 20:00:00,12.0,8.368164
2016-12-13 21:00:00,25.0,9.3203125
2016-12-13 22:00:00,32.0,7.3427734
2016-12-13 23:00:00,18.0,5.584961
2016-12-14 00:00:00,19.0,5.4384766
2016-12-14 01:00:00,12.0,0.0
2016-12-14 02:00:00,9.0,0.0
2016-12-14 03:00:00,10.0,0.0
2016-12-14 04:00:00,7.0,1.703125
2016-12-14 05:00:00,5.0,0.0
2016-12-14 06:00:00,6.0,0.0
2016-12-14 07:00:00,7.0,0.0
2016-12-14 08:00:00,12.0,0.0
2016-12-14 09:00:00,16.0,1.2636719
2016-12-14 10:00:00,16.0,1.1171875
2016-12-14 11:00:00,19.0,1.7763672
2016-12-14 12:00:00,18.0,4.1933594
2016-12-14 13:00:00,14.0,6.9765625
2016-12-14 14:00:00,12.0,7.0498047
2016-12-14 15:00:00,14.0,5.145508
2016-12-14 16:00:00,22.0,7.7822266
2016-12-14 17:00:00,36.0,12.542969
2016-12-14 18:00:00,51.0,15.838867
2016-12-14 19:00:00,44.0,26.239258
2016-12-14 20:00:00,47.0,26.97168
2016-12-14 21:00:00,60.0,27.777344
2016-12-14 22:00:00,67.0,24.847656
2016-12-14 23:00:00,74.0,25.28711
2016-12-15 00:00:00,73.0,32.06201
2016-12-15 01:00:00,74.0,43.561035
2016-12-15 02:00:00,112.0,39.42285
2016-12-15 03:00:00,67.0,34.112793
2016-12-15 04:00:00,55.0,31.549316
2016-12-15 05:00:00,44.0,34.808594
2016-12-15 06:00:00,17.0,35.06494
2016-12-15 07:00:00,9.0,32.501465
2016-12-15 08:00:00,10.0,26.751953
2016-12-15 09:00:00,8.0,18.695312
2016-12-15 10:00:00,9.0,11.297852
2016-12-15 11:00:00,5.0,8.587891
2016-12-15 12:00:00,7.0,4.779297
2016-12-15 13:00:00,5.0,5.0722656
2016-12-15 14:00:00,6.0,1.703125
2016-12-15 15:00:00,6.0,2.9482422
2016-12-15 16:00:00,5.0,2.069336
2016-12-15 17:00:00,7.0,2.3623047
2016-12-15 18:00:00,11.0,4.2666016
2016-12-15 19:00:00,22.0,6.024414
2016-12-15 20:00:00,25.0,0.75097656
2016-12-15 21:00:00,28.0,8.514648
2016-12-15 22:00:00,29.0,10.052734
2016-12-15 23:00:00,26.0,10.418945
2016-12-16 00:00:00,22.0,45.51172
2016-12-16 01:00:00,28.0,34.734375
2016-12-16 02:00:00,41.0,30.773438
2016-12-16 03:00:00,51.0,27.34375
2016-12-16 04:00:00,44.0,23.75
2016-12-16 05:00:00,34.0,25.875
2016-12-16 06:00:00,26.0,32.328125
2016-12-16 07:00:00,15.0,31.96875
2016-12-16 08:00:00,13.0,42.646484
2016-12-16 09:00:00,16.0,59.703125
2016-12-16 10:00:00,25.0,59.953125
2016-12-16 11:00:00,31.0,67.90625
2016-12-16 12:00:00,39.0,73.15625
2016-12-16 13:00:00,49.0,73.5625
2016-12-16 14:00:00,67.0,83.46875
2016-12-16 15:00:00,130.0,90.6875
2016-12-16 16:00:00,187.0,99.21875
2016-12-16 17:00:00,186.0,105.625
2016-12-16 18:00:00,201.0,105.625
2016-12-16 19:00:00,222.0,107.5
2016-12-16 20:00:00,222.0,119.1875
2016-12-16 21:00:00,165.0,118.6875
2016-12-16 22:00:00,114.0,135.3125
2016-12-16 23:00:00,112.0,139.25
2016-12-17 00:00:00,135.0,140.6875
2016-12-17 01:00:00,159.0,142.1875
2016-12-17 02:00:00,190.0,133.875
2016-12-17 03:00:00,168.0,137.25
2016-12-17 04:00:00,166.0,140.0
2016-12-17 05:00:00,151.0,130.375
2016-12-17 06:00:00,140.0,128.6875
2016-12-17 07:00:00,130.0,124.4375
2016-12-17 08:00:00,94.0,120.1875
2016-12-17 09:00:00,89.0,116.4375
2016-12-17 10:00:00,96.0,117.875
2016-12-17 11:00:00,142.0,122.3125
2016-12-17 12:00:00,194.0,137.25
2016-12-17 13:00:00,225.0,163.4375
2016-12-17 14:00:00,261.0,172.25
2016-12-17 15:00:00,265.0,192.375
2016-12-17 16:00:00,261.0,191.625
2016-12-17 17:00:00,255.0,200.125
2016-12-17 18:00:00,268.0,204.75
2016-12-17 19:00:00,295.0,211.0
2016-12-17 20:00:00,333.0,216.25
2016-12-17 21:00:00,333.0,218.125
2016-12-17 22:00:00,352.0,211.75
2016-12-17 23:00:00,379.0,216.5
2016-12-18 00:00:00,347.0,211.25
2016-12-18 01:00:00,309.0,213.375
2016-12-18 02:00:00,240.0,212.75
2016-12-18 03:00:00,174.0,200.75
2016-12-18 04:00:00,201.0,203.25
2016-12-18 05:00:00,249.0,204.25
2016-12-18 06:00:00,238.0,203.125
2016-12-18 07:00:00,201.0,199.0
2016-12-18 08:00:00,191.0,190.375
2016-12-18 09:00:00,182.0,200.25
2016-12-18 10:00:00,187.0,203.375
2016-12-18 11:00:00,220.0,207.75
2016-12-18 12:00:00,228.0,197.375
2016-12-18 13:00:00,206.0,185.75
2016-12-18 14:00:00,204.0,186.25
2016-12-18 15:00:00,201.0,157.875
2016-12-18 16:00:00,203.0,168.1875
2016-12-18 17:00:00,195.0,136.4375
2016-12-18 18:00:00,223.0,123.5625
2016-12-18 19:00:00,241.0,138.5
2016-12-18 20:00:00,241.0,147.75
2016-12-18 21:00:00,234.0,151.0625
2016-12-18 22:00:00,245.0,154.4375
2016-12-18 23:00:00,314.0,155.25
2016-12-19 00:00:00,259.0,310.4961
2016-12-19 01:00:00,236.0,310.32812
2016-12-19 02:00:00,251.0,291.1797
2016-12-19 03:00:00,274.0,283.28516
2016-12-19 04:00:00,284.0,273.03906
2016-12-19 05:00:00,287.0,218.70117
2016-12-19 06:00:00,289.0,224.66406
2016-12-19 07:00:00,279.0,205.17969
2016-12-19 08:00:00,246.0,196.61328
2016-12-19 09:00:00,227.0,205.6836
2016-12-19 10:00:00,191.0,206.6914
2016-12-19 11:00:00,156.0,230.79492
2016-12-19 12:00:00,162.0,230.20703
2016-12-19 13:00:00,176.0,220.46484
2016-12-19 14:00:00,184.0,230.71094
2016-12-19 15:00:00,171.0,229.19922
2016-12-19 16:00:00,181.0,243.8125
2016-12-19 17:00:00,214.0,217.4414
2016-12-19 18:00:00,209.0,232.22266
2016-12-19 19:00:00,218.0,224.24414
2016-12-19 20:00:00,237.0,211.73047
2016-12-19 21:00:00,260.0,254.73047
2016-12-19 22:00:00,263.0,271.35938
2016-12-19 23:00:00,254.0,285.1328
2016-12-20 00:00:00,247.0,290.0039
2016-12-20 01:00:00,365.0,310.4961
2016-12-20 02:00:00,419.0,309.65625
2016-12-20 03:00:00,440.0,296.5547
2016-12-20 04:00:00,395.0,285.8047
2016-12-20 05:00:00,352.0,284.96484
2016-12-20 06:00:00,332.0,275.72656
2016-12-20 07:00:00,289.0,262.70898
2016-12-20 08:00:00,269.0,250.61523
2016-12-20 09:00:00,258.0,249.1875
2016-12-20 10:00:00,234.0,259.3496
2016-12-20 11:00:00,192.0,286.47656
2016-12-20 12:00:00,248.0,322.92578
2016-12-20 13:00:00,321.0,362.90234
2016-12-20 14:00:00,313.0,382.72266
2016-12-20 15:00:00,346.0,394.8164
2016-12-20 16:00:00,360.0,421.85938
2016-12-20 17:00:00,403.0,413.46094
2016-12-20 18:00:00,386.0,419.17188
2016-12-20 19:00:00,380.0,410.9414
2016-12-20 20:00:00,373.0,420.34766
2016-12-20 21:00:00,374.0,405.73438
2016-12-20 22:00:00,371.0,346.4414
2016-12-20 23:00:00,397.0,339.21875
2016-12-21 00:00:00,400.0,341.5703
2016-12-21 01:00:00,386.0,326.1172
2016-12-21 02:00:00,369.0,340.73047
2016-12-21 03:00:00,337.0,335.52344
2016-12-21 04:00:00,332.0,332.16406
2016-12-21 05:00:00,353.0,335.85938
2016-12-21 06:00:00,343.0,333.0039
2016-12-21 07:00:00,351.0,333.17188
2016-12-21 08:00:00,355.0,277.23828
2016-12-21 09:00:00,364.0,282.78125
2016-12-21 10:00:00,365.0,289.83594
2016-12-21 11:00:00,359.0,301.9297
2016-12-21 12:00:00,343.0,313.01562
2016-12-21 13:00:00,368.0,339.05078
2016-12-21 14:00:00,348.0,361.39062
2016-12-21 15:00:00,318.0,341.23438
2016-12-21 16:00:00,359.0,358.19922
2016-12-21 17:00:00,375.0,383.39453
2016-12-21 18:00:00,387.0,391.28906
2016-12-21 19:00:00,405.0,407.58203
2016-12-21 20:00:00,426.0,391.1211
2016-12-21 21:00:00,427.0,412.1172
2016-12-21 22:00:00,433.0,358.53516
2016-12-21 23:00:00,399.0,377.6836
2016-12-22 00:00:00,398.0,303.26465
2016-12-22 01:00:00,430.0,370.88672
2016-12-22 02:00:00,412.0,368.95312
2016-12-22 03:00:00,149.0,210.38501
2016-12-22 04:00:00,25.0,92.771484
2016-12-22 05:00:00,11.0,26.814453
2016-12-22 06:00:00,11.0,1.5703125
2016-12-22 07:00:00,15.0,7.4785156
2016-12-22 08:00:00,15.0,10.701172
2016-12-22 09:00:00,15.0,9.949219
2016-12-22 10:00:00,13.0,2.9667969
2016-12-22 11:00:00,8.0,10.59375
2016-12-22 12:00:00,14.0,11.990234
2016-12-22 13:00:00,15.0,14.03125
2016-12-22 14:00:00,14.0,1.3554688
2016-12-22 15:00:00,9.0,4.0410156
2016-12-22 16:00:00,10.0,13.816406
2016-12-22 17:00:00,7.0,20.476562
2016-12-22 18:00:00,9.0,20.046875
2016-12-22 19:00:00,17.0,22.08789
2016-12-22 20:00:00,11.0,24.021484
2016-12-22 21:00:00,6.0,29.5
2016-12-22 22:00:00,10.0,26.707031
2016-12-22 23:00:00,10.0,31.003906
2016-12-23 00:00:00,13.0,30.359375
2016-12-23 01:00:00,20.0,31.21875
2016-12-23 02:00:00,18.0,40.242188
2016-12-23 03:00:00,18.0,23.269531
2016-12-23 04:00:00,18.0,26.277344
2016-12-23 05:00:00,17.0,32.185547
2016-12-23 06:00:00,17.0,23.914062
2016-12-23 07:00:00,16.0,32.185547
2016-12-23 08:00:00,17.0,29.822266
2016-12-23 09:00:00,19.0,29.714844
2016-12-23 10:00:00,18.0,34.333984
2016-12-23 11:00:00,20.0,26.59961
2016-12-23 12:00:00,13.0,28.103516
2016-12-23 13:00:00,12.0,35.945312
2016-12-23 14:00:00,18.0,29.177734
2016-12-23 15:00:00,19.0,35.945312
2016-12-23 16:00:00,21.0,39.382812
2016-12-23 17:00:00,24.0,41.316406
2016-12-23 18:00:00,37.0,52.703125
2016-12-23 19:00:00,52.0,69.67578
2016-12-23 20:00:00,73.0,88.15234
2016-12-23 21:00:00,81.0,103.728516
2016-12-23 22:00:00,78.0,119.57324
2016-12-23 23:00:00,79.0,119.680664
2016-12-24 00:00:00,69.0,144.33398
2016-12-24 01:00:00,71.0,159.48047
2016-12-24 02:00:00,76.0,138.5332
2016-12-24 03:00:00,72.0,126.12598
2016-12-24 04:00:00,139.0,111.89258
2016-12-24 05:00:00,161.0,113.66504
2016-12-24 06:00:00,144.0,89.87109
2016-12-24 07:00:00,132.0,93.416016
2016-12-24 08:00:00,119.0,92.01953
2016-12-24 09:00:00,92.0,95.02734
2016-12-24 10:00:00,73.0,96.53125
2016-12-24 11:00:00,82.0,110.603516
2016-12-24 12:00:00,116.0,115.38379
2016-12-24 13:00:00,152.0,118.82129
2016-12-24 14:00:00,166.0,99.53906
2016-12-24 15:00:00,172.0,116.02832
2016-12-24 16:00:00,153.0,106.30664
2016-12-24 17:00:00,145.0,118.76758
2016-12-24 18:00:00,140.0,102.76172
2016-12-24 19:00:00,152.0,104.1582
2016-12-24 20:00:00,172.0,139.33887
2016-12-24 21:00:00,168.0,130.36914
2016-12-24 22:00:00,165.0,123.87012
2016-12-24 23:00:00,180.0,125.64258
2016-12-25 00:00:00,192.0,86.42432
2016-12-25 01:00:00,194.0,52.97754
2016-12-25 02:00:00,200.0,42.521484
2016-12-25 03:00:00,196.0,45.166992
2016-12-25 04:00:00,184.0,39.875977
2016-12-25 05:00:00,164.0,45.418945
2016-12-25 06:00:00,144.0,48.820312
2016-12-25 07:00:00,129.0,46.67871
2016-12-25 08:00:00,155.0,51.46582
2016-12-25 09:00:00,166.0,56.756836
2016-12-25 10:00:00,153.0,64.94531
2016-12-25 11:00:00,148.0,83.40088
2016-12-25 12:00:00,144.0,98.07715
2016-12-25 13:00:00,130.0,107.84033
2016-12-25 14:00:00,128.0,111.99756
2016-12-25 15:00:00,133.0,140.21631
2016-12-25 16:00:00,149.0,142.10596
2016-12-25 17:00:00,144.0,166.92334
2016-12-25 18:00:00,142.0,174.45044
2016-12-25 19:00:00,152.0,178.13525
2016-12-25 20:00:00,157.0,189.20544
2016-12-25 21:00:00,165.0,187.00085
2016-12-25 22:00:00,173.0,181.97754
2016-12-25 23:00:00,173.0,186.55206
2016-12-26 00:00:00,175.0,169.74207
2016-12-26 01:00:00,159.0,154.04224
2016-12-26 02:00:00,172.0,152.56201
2016-12-26 03:00:00,170.0,127.99658
2016-12-26 04:00:00,143.0,126.10693
2016-12-26 05:00:00,87.0,106.76953
2016-12-26 06:00:00,25.0,71.37012
2016-12-26 07:00:00,24.0,64.31543
2016-12-26 08:00:00,22.0,40.757812
2016-12-26 09:00:00,26.0,24.254883
2016-12-26 10:00:00,22.0,18.711914
2016-12-26 11:00:00,36.0,10.397461
2016-12-26 12:00:00,31.0,4.2246094
2016-12-26 13:00:00,25.0,6.114258
2016-12-26 14:00:00,7.0,1.9570312
2016-12-26 15:00:00,3.0,0.94921875
2016-12-26 16:00:00,12.0,0.0
2016-12-26 17:00:00,7.0,0.0
2016-12-26 18:00:00,13.0,0.0
2016-12-26 19:00:00,13.0,0.0
2016-12-26 20:00:00,9.0,0.0
2016-12-26 21:00:00,12.0,2.9648438
2016-12-26 22:00:00,12.0,0.0
2016-12-26 23:00:00,15.0,0.0
2016-12-27 00:00:00,12.0,1.453125
2016-12-27 01:00:00,16.0,0.0
2016-12-27 02:00:00,19.0,0.0
2016-12-27 03:00:00,16.0,0.0
2016-12-27 04:00:00,14.0,0.0
2016-12-27 05:00:00,13.0,0.0
2016-12-27 06:00:00,16.0,0.0
2016-12-27 07:00:00,21.0,0.0
2016-12-27 08:00:00,19.0,1.5791016
2016-12-27 09:00:00,19.0,2.334961
2016-12-27 10:00:00,13.0,0.0
2016-12-27 11:00:00,14.0,0.0
2016-12-27 12:00:00,7.0,0.0
2016-12-27 13:00:00,9.0,0.0
2016-12-27 14:00:00,17.0,0.8232422
2016-12-27 15:00:00,19.0,0.19335938
2016-12-27 16:00:00,16.0,0.0
2016-12-27 17:00:00,3.0,0.57128906
2016-12-27 18:00:00,26.0,11.657227
2016-12-27 19:00:00,49.0,25.640625
2016-12-27 20:00:00,109.0,35.844727
2016-12-27 21:00:00,107.0,40.757812
2016-12-27 22:00:00,105.0,46.67871
2016-12-27 23:00:00,125.0,49.70215
2016-12-28 00:00:00,137.0,79.759766
2016-12-28 01:00:00,143.0,100.3125
2016-12-28 02:00:00,140.0,114.15625
2016-12-28 03:00:00,155.0,120.21875
2016-12-28 04:00:00,173.0,119.3125
2016-12-28 05:00:00,175.0,131.21875
2016-12-28 06:00:00,154.0,123.84375
2016-12-28 07:00:00,120.0,113.65625
2016-12-28 08:00:00,114.0,106.265625
2016-12-28 09:00:00,84.0,67.10156
2016-12-28 10:00:00,36.0,33.0
2016-12-28 11:00:00,12.0,16.25
2016-12-28 12:00:00,12.0,7.8125
2016-12-28 13:00:00,9.0,5.5625
2016-12-28 14:00:00,10.0,5.0625
2016-12-28 15:00:00,8.0,4.3125
2016-12-28 16:00:00,12.0,4.625
2016-12-28 17:00:00,8.0,8.75
2016-12-28 18:00:00,7.0,10.9375
2016-12-28 19:00:00,8.0,12.0
2016-12-28 20:00:00,8.0,10.6875
2016-12-28 21:00:00,6.0,10.5
2016-12-28 22:00:00,8.0,11.4375
2016-12-28 23:00:00,8.0,12.75
2016-12-29 00:00:00,12.0,13.6875
2016-12-29 01:00:00,13.0,6.3125
2016-12-29 02:00:00,13.0,15.6875
2016-12-29 03:00:00,11.0,10.125
2016-12-29 04:00:00,8.0,3.3125
2016-12-29 05:00:00,9.0,10.3125
2016-12-29 06:00:00,8.0,5.75
2016-12-29 07:00:00,12.0,8.8125
2016-12-29 08:00:00,12.0,5.125
2016-12-29 09:00:00,13.0,8.375
2016-12-29 10:00:00,8.0,11.5625
2016-12-29 11:00:00,10.0,13.90625
2016-12-29 12:00:00,20.0,13.78125
2016-12-29 13:00:00,36.0,16.0
2016-12-29 14:00:00,51.0,16.3125
2016-12-29 15:00:00,59.0,20.875
2016-12-29 16:00:00,63.0,22.375
2016-12-29 17:00:00,78.0,27.90625
2016-12-29 18:00:00,63.0,35.5625
2016-12-29 19:00:00,81.0,46.4375
2016-12-29 20:00:00,116.0,63.59375
2016-12-29 21:00:00,146.0,76.56836
2016-12-29 22:00:00,222.0,89.8125
2016-12-29 23:00:00,254.0,104.046875
2016-12-30 00:00:00,334.0,121.15625
2016-12-30 01:00:00,408.0,127.46875
2016-12-30 02:00:00,371.0,157.5
2016-12-30 03:00:00,256.0,162.6875
2016-12-30 04:00:00,151.0,147.75
2016-12-30 05:00:00,139.0,108.15625
2016-12-30 06:00:00,157.0,82.77734
2016-12-30 07:00:00,111.0,63.84375
2016-12-30 08:00:00,103.0,56.171875
2016-12-30 09:00:00,71.0,58.421875
2016-12-30 10:00:00,61.0,61.054688
2016-12-30 11:00:00,75.0,65.17969
2016-12-30 12:00:00,92.0,64.58594
2016-12-30 13:00:00,103.0,69.82422
2016-12-30 14:00:00,103.0,67.875
2016-12-30 15:00:00,108.0,77.69531
2016-12-30 16:00:00,154.0,92.953125
2016-12-30 17:00:00,167.0,122.46875
2016-12-30 18:00:00,226.0,135.25
2016-12-30 19:00:00,353.0,130.0
2016-12-30 20:00:00,346.0,132.03125
2016-12-30 21:00:00,316.0,153.8125
2016-12-30 22:00:00,298.0,160.875
2016-12-30 23:00:00,311.0,152.875
2016-12-31 00:00:00,331.0,326.39844
2016-12-31 01:00:00,344.0,322.97656
2016-12-31 02:00:00,335.0,327.9668
2016-12-31 03:00:00,309.0,311.85547
2016-12-31 04:00:00,316.0,293.03516
2016-12-31 05:00:00,294.0,280.3457
2016-12-31 06:00:00,207.0,238.28516
2016-12-31 07:00:00,156.0,171.77246
2016-12-31 08:00:00,163.0,185.10352
2016-12-31 09:00:00,233.0,161.97021
2016-12-31 10:00:00,170.0,186.24414
2016-12-31 11:00:00,117.0,152.95215
2016-12-31 12:00:00,153.0,184.88965
2016-12-31 13:00:00,185.0,173.41211
2016-12-31 14:00:00,214.0,206.7041
2016-12-31 15:00:00,379.0,281.6289
2016-12-31 16:00:00,380.0,301.58984
2016-12-31 17:00:00,422.0,331.53125
2016-12-31 18:00:00,422.0,313.42383
2016-12-31 19:00:00,381.0,336.66406
2016-12-31 20:00:00,385.0,359.47656
2016-12-31 21:00:00,409.0,374.44727
2016-12-31 22:00:00,451.0,354.20117
2016-12-31 23:00:00,472.0,374.44727
2017-01-01 00:00:00,485.0,365.89258
2017-01-01 01:00:00,477.0,355.9121
2017-01-01 02:00:00,454.0,357.9082
2017-01-01 03:00:00,418.0,349.78125
2017-01-01 04:00:00,438.0,347.21484
2017-01-01 05:00:00,453.0,334.66797
2017-01-01 06:00:00,433.0,343.08008
2017-01-01 07:00:00,416.0,341.6543
2017-01-01 08:00:00,421.0,321.83594
2017-01-01 09:00:00,424.0,327.9668
2017-01-01 10:00:00,413.0,340.08594
2017-01-01 11:00:00,425.0,280.06055
2017-01-01 12:00:00,381.0,321.12305
2017-01-01 13:00:00,466.0,409.3789
2017-01-01 14:00:00,542.0,440.7461
2017-01-01 15:00:00,568.0,458.71094
2017-01-01 16:00:00,568.0,465.83984
2017-01-01 17:00:00,543.0,397.6875
2017-01-01 18:00:00,522.0,393.6953
2017-01-01 19:00:00,487.0,394.26562
2017-01-01 20:00:00,475.0,422.4961
2017-01-01 21:00:00,459.0,409.09375
2017-01-01 22:00:00,453.0,400.82422
2017-01-01 23:00:00,417.0,403.39062
2017-01-02 00:00:00,395.0,405.95703
2017-01-02 01:00:00,420.0,346.7871
2017-01-02 02:00:00,453.0,331.8164
2017-01-02 03:00:00,429.0,302.01758
2017-01-02 04:00:00,211.0,220.17773
2017-01-02 05:00:00,116.0,182.46582
2017-01-02 06:00:00,51.0,125.93359
2017-01-02 07:00:00,38.0,90.24896
2017-01-02 08:00:00,21.0,66.46069
2017-01-02 09:00:00,16.0,41.705566
2017-01-02 10:00:00,23.0,27.305176
2017-01-02 11:00:00,18.0,15.93457
2017-01-02 12:00:00,58.0,38.248047
2017-01-02 13:00:00,176.0,44.94922
2017-01-02 14:00:00,109.0,62.34375
2017-01-02 15:00:00,267.0,101.51709
2017-01-02 16:00:00,260.0,92.06168
2017-01-02 17:00:00,212.0,90.11641
2017-01-02 18:00:00,183.0,79.444214
2017-01-02 19:00:00,136.0,85.03595
2017-01-02 20:00:00,137.0,82.9552
2017-01-02 21:00:00,125.0,78.267944
2017-01-02 22:00:00,153.0,129.53369
2017-01-02 23:00:00,165.0,149.10254
2017-01-03 00:00:00,225.0,139.16774
2017-01-03 01:00:00,275.0,150.95612
2017-01-03 02:00:00,293.0,148.75647
2017-01-03 03:00:00,293.0,155.8584
2017-01-03 04:00:00,287.0,160.0625
2017-01-03 05:00:00,305.0,164.52185
2017-01-03 06:00:00,304.0,161.96936
2017-01-03 07:00:00,266.0,141.48563
2017-01-03 08:00:00,240.0,153.14075
2017-01-03 09:00:00,237.0,142.638
2017-01-03 10:00:00,232.0,215.13623
2017-01-03 11:00:00,155.0,197.2688
2017-01-03 12:00:00,167.0,209.49072
2017-01-03 13:00:00,170.0,204.68604
2017-01-03 14:00:00,179.0,245.28564
2017-01-03 15:00:00,244.0,309.12793
2017-01-03 16:00:00,296.0,334.95312
2017-01-03 17:00:00,295.0,358.97656
2017-01-03 18:00:00,328.0,387.56445
2017-01-03 19:00:00,397.0,419.9961
2017-01-03 20:00:00,437.0,394.29102
2017-01-03 21:00:00,464.0,441.6172
2017-01-03 22:00:00,483.0,446.42188
2017-01-03 23:00:00,447.0,405.10156
2017-01-04 00:00:00,440.0,315.2539
2017-01-04 01:00:00,463.0,306.7256
2017-01-04 02:00:00,467.0,260.84082
2017-01-04 03:00:00,463.0,242.76318
2017-01-04 04:00:00,473.0,230.9917
2017-01-04 05:00:00,488.0,174.14624
2017-01-04 06:00:00,500.0,167.01428
2017-01-04 07:00:00,392.0,166.71399
2017-01-04 08:00:00,338.0,172.64478
2017-01-04 09:00:00,338.0,183.3352
2017-01-04 10:00:00,441.0,210.03125
2017-01-04 11:00:00,333.0,181.6836
2017-01-04 12:00:00,167.0,177.65967
2017-01-04 13:00:00,216.0,173.21533
2017-01-04 14:00:00,291.0,159.53699
2017-01-04 15:00:00,325.0,148.5763
2017-01-04 16:00:00,367.0,143.50885
2017-01-04 17:00:00,322.0,147.88562
2017-01-04 18:00:00,298.0,178.2002
2017-01-04 19:00:00,304.0,201.32275
2017-01-04 20:00:00,346.0,204.7461
2017-01-04 21:00:00,356.0,202.76416
2017-01-04 22:00:00,380.0,179.8518
2017-01-04 23:00:00,328.0,170.06226
2017-01-05 00:00:00,203.0,139.75519
2017-01-05 01:00:00,168.0,148.33606
2017-01-05 02:00:00,159.0,149.42462
2017-01-05 03:00:00,168.0,141.73337
2017-01-05 04:00:00,175.0,113.45703
2017-01-05 05:00:00,256.0,78.4729
2017-01-05 06:00:00,336.0,69.25391
2017-01-05 07:00:00,284.0,63.668457
2017-01-05 08:00:00,275.0,60.425293
2017-01-05 09:00:00,271.0,67.69238
2017-01-05 10:00:00,276.0,73.21777
2017-01-05 11:00:00,267.0,94.44849
2017-01-05 12:00:00,249.0,98.02197
2017-01-05 13:00:00,239.0,97.81177
2017-01-05 14:00:00,223.0,88.59277
2017-01-05 15:00:00,206.0,83.9082
2017-01-05 16:00:00,162.0,77.69214
2017-01-05 17:00:00,184.0,83.06738
2017-01-05 18:00:00,183.0,84.74902
2017-01-05 19:00:00,191.0,84.98926
2017-01-05 20:00:00,219.0,90.694824
2017-01-05 21:00:00,199.0,97.15112
2017-01-05 22:00:00,180.0,117.796265
2017-01-05 23:00:00,184.0,113.45703
2017-01-06 00:00:00,184.0,126.18359
2017-01-06 01:00:00,184.0,112.70117
2017-01-06 02:00:00,176.0,138.18066
2017-01-06 03:00:00,159.0,167.54492
2017-01-06 04:00:00,158.0,173.48633
2017-01-06 05:00:00,171.0,164.68848
2017-01-06 06:00:00,169.0,159.31836
2017-01-06 07:00:00,177.0,175.08594
2017-01-06 08:00:00,170.0,183.99805
2017-01-06 09:00:00,175.0,207.93506
2017-01-06 10:00:00,211.0,226.61621
2017-01-06 11:00:00,216.0,233.75732
2017-01-06 12:00:00,193.0,218.27539
2017-01-06 13:00:00,188.0,185.71191
2017-01-06 14:00:00,200.0,165.03125
2017-01-06 15:00:00,214.0,133.26758
2017-01-06 16:00:00,215.0,154.17676
2017-01-06 17:00:00,221.0,154.8623
2017-01-06 18:00:00,211.0,141.72266
2017-01-06 19:00:00,217.0,190.625
2017-01-06 20:00:00,220.0,200.45117
2017-01-06 21:00:00,235.0,197.59473
2017-01-06 22:00:00,239.0,162.63184
2017-01-06 23:00:00,235.0,171.20117
2017-01-07 00:00:00,241.0,130.7539
2017-01-07 01:00:00,239.0,130.7539
2017-01-07 02:00:00,224.0,109.61621
2017-01-07 03:00:00,208.0,112.47266
2017-01-07 04:00:00,206.0,128.46875
2017-01-07 05:00:00,200.0,109.50195
2017-01-07 06:00:00,181.0,130.7539
2017-01-07 07:00:00,173.0,125.95508
2017-01-07 08:00:00,166.0,182.62695
2017-01-07 09:00:00,154.0,150.40625
2017-01-07 10:00:00,142.0,161.26074
2017-01-07 11:00:00,167.0,143.43652
2017-01-07 12:00:00,196.0,150.63477
2017-01-07 13:00:00,184.0,169.37305
2017-01-07 14:00:00,156.0,185.0835
2017-01-07 15:00:00,115.0,181.08447
2017-01-07 16:00:00,99.0,190.85352
2017-01-07 17:00:00,95.0,203.36475
2017-01-07 18:00:00,102.0,237.8706
2017-01-07 19:00:00,96.0,224.90234
2017-01-07 20:00:00,100.0,279.5747
2017-01-07 21:00:00,111.0,268.62024
2017-01-07 22:00:00,93.0,327.84863
2017-01-07 23:00:00,78.0,300.80524
2017-01-08 00:00:00,66.0,218.96094
